15,58,21,0.0,4.115347,6.695992,0.0,0
15,58,22,0.0,4.115347,6.695992,20.006,0
15,58,22,0.0,4.1202345,6.695992,22.006,0
15,58,23,0.0,4.115347,6.695992,24.007,0
15,58,24,0.0,4.115347,6.695992,20.006,0
15,58,24,0.0,4.1202345,6.695992,22.006,0
15,58,25,0.0,4.115347,6.695992,24.007,0
15,58,25,0.0,4.1104593,6.686217,0.0,0
15,58,25,0.0,4.1104593,6.695992,2.0,0
15,58,26,0.0,4.1104593,6.7155423,4.0,0
15,58,27,0.0,4.1104593,6.7253175,6.001,0
15,58,29,0.0,4.1104593,6.744868,8.002,0
15,58,31,0.0,4.1104593,6.7546434,10.003,0
15,58,33,0.0,4.1104593,6.7546434,12.004,0
15,58,35,0.0,4.1104593,6.7546434,14.004,0
15,58,37,0.0,4.1104593,6.744868,16.005,0
15,58,39,0.0,4.1104593,6.7350926,18.006,0
15,58,41,0.0,4.1104593,6.7253175,20.006,0
15,58,43,0.0,4.1104593,6.7253175,22.006,0
15,58,45,0.0,4.1104593,6.7155423,24.007,0
15,58,47,0.0,4.1104593,6.7155423,26.008,0
15,58,49,0.0,4.1104593,6.705767,28.009,0
15,58,51,0.0,4.1104593,6.705767,30.009,0
15,58,53,0.0,4.115347,6.695992,32.01,0
15,58,55,0.0,4.1104593,6.705767,34.011,0
15,58,57,0.0,4.1104593,6.7155423,36.012,0
15,58,59,0.0,4.1055717,6.7155423,38.012,0
15,59,1,0.0,4.1104593,6.7253175,40.012,0
15,59,3,0.0,4.1104593,6.7350926,42.013,0
15,59,5,0.0,4.1104593,6.744868,44.014,0
15,59,7,0.0,4.115347,6.7546434,46.015,0
15,59,9,0.0,4.1104593,6.774194,48.015,0
15,59,11,0.0,4.115347,6.783969,50.016,0
15,59,13,0.0,4.1104593,6.774194,52.017,0
15,59,15,0.0,4.1104593,6.783969,54.018,0
15,59,17,0.0,4.115347,6.774194,56.018,0
15,59,19,0.0,4.1104593,6.774194,58.018,0
15,59,21,0.0,4.1055717,6.7644186,60.019,0
15,59,23,0.0,4.1104593,6.7644186,62.02,0
15,59,25,0.0,4.1055717,6.744868,64.021,0
15,59,27,0.0,4.1104593,6.7350926,66.021,0
15,59,29,0.0,4.1104593,6.7155423,68.022,0
15,59,31,0.0,4.1104593,6.705767,70.023,0
15,59,33,0.0,4.1104593,6.695992,72.024,0
15,59,35,0.0,4.1104593,6.686217,74.023,0
15,59,37,0.0,4.1104593,6.686217,76.024,0
15,59,39,0.0,4.1104593,6.6764417,78.025,0
15,59,41,0.0,4.1104593,6.6764417,80.026,0
15,59,43,0.0,4.115347,6.6764417,82.027,0
15,59,45,0.0,4.1104593,6.6764417,84.027,0
15,59,47,0.0,4.1104593,6.686217,86.028,0
15,59,49,0.0,4.1104593,6.686217,88.029,0
15,59,51,0.0,4.1055717,6.695992,90.03,0
15,59,53,0.0,4.1104593,6.695992,92.029,0
15,59,55,0.0,4.1055717,6.695992,94.03,0
15,59,57,0.0,4.1104593,6.705767,96.031,0
15,59,59,0.0,4.1104593,6.695992,98.032,0
16,0,1,0.0,4.1104593,6.7155423,100.033,0
16,0,3,0.0,4.1055717,6.7155423,102.033,0
16,0,5,0.0,4.1104593,6.7350926,104.034,0
16,0,7,0.0,4.1104593,6.7644186,106.035,0
16,0,9,0.0,4.1055717,6.744868,108.036,0
16,0,11,0.0,4.1104593,6.7546434,110.035,0
16,0,13,0.0,4.1202345,6.7546434,112.036,0
16,0,15,0.0,4.1104593,6.7644186,114.037,0
16,0,17,0.0,4.1104593,6.7644186,116.038,0
16,0,19,0.0,4.1055717,6.7644186,118.039,0
16,0,21,0.0,4.1104593,6.7644186,120.039,0
16,0,23,0.0,4.1104593,6.7546434,122.04,0
16,0,25,0.0,4.1104593,6.7644186,124.041,0
16,0,27,0.0,4.1055717,6.7546434,126.042,0
16,0,29,0.0,4.1104593,6.744868,128.041,0
16,0,31,0.0,4.1104593,6.7644186,130.042,0
16,0,33,0.0,4.1055717,6.744868,132.043,0
16,0,35,0.0,4.1104593,6.7350926,134.044,0
16,0,37,0.0,4.1104593,6.7644186,136.044,0
16,0,39,0.0,4.1104593,6.793744,138.045,0
16,0,41,0.0,4.1104593,6.7644186,140.046,0
16,0,43,0.0,4.1055717,6.4907136,142.047,0
16,0,45,0.0,4.1055717,6.0215054,144.048,0
16,0,47,0.0,4.1104593,5.9726295,146.048,0
16,0,49,0.0,4.1104593,6.0312805,148.048,0
16,0,51,0.0,4.1104593,6.0215054,150.049,0
16,0,53,0.0,4.1104593,5.2297163,152.05,0
16,0,55,0.0,4.115347,4.6725316,154.05,0
16,0,57,0.0,4.1104593,4.682307,156.051,0
16,0,59,0.0,4.1104593,4.6725316,158.052,0
16,1,1,0.0,4.1104593,4.682307,160.053,0
16,1,3,0.0,4.1104593,4.6725316,162.054,0
16,1,5,0.0,4.1055717,4.6725316,164.054,0
16,1,7,0.0,4.1055717,4.6725316,166.054,0
16,1,9,0.0,4.1104593,4.6725316,168.055,0
16,1,11,0.0,4.1104593,4.692082,170.056,0
16,1,13,0.0,4.100684,4.682307,172.056,0
16,1,15,0.0,4.1104593,4.6725316,174.057,0
16,1,17,0.0,4.1104593,4.682307,176.058,0
16,1,19,0.0,4.125122,4.6725316,178.059,0
16,1,21,0.0,4.1104593,4.682307,180.059,0
16,1,23,0.0,4.1104593,4.6725316,182.06,0
16,1,25,0.0,4.134897,4.682307,184.06,0
